33.95,19.02,1,1
36.07,28.7,1,1
21.65,13.37,2,1
9.11,59.73,1,1
28.12,29.82,2,1
13.73,50.13,2,1
25.95,21.02,2,1
23.4,5.23,1,1
18.69,10.33,2,1
35.38,24.3,1,1
17.74,49.19,2,1
35.39,37.46,1,1
0.36,50.94,2,1
18.76,57.71,1,1
19.66,3.23,1,1
12.02,-1.41,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
15.98,-80.12,2,1
25.14,-69.91,2,1
30.08,-62.61,2,1
2.92,-3.08,1,1
30.95,-34.32,2,1
7.7,-85.1,2,1
12.27,1.48,2,1
6.79,-76.64,1,1
23.66,-27.83,1,1
26.3,-51.62,1,1
31.85,-38.46,2,1
28.03,-66.89,2,1
26.47,-41.97,1,1
2.21,-86.62,2,1
22.97,-73.73,2,1
28.93,-24.2,2,1
23.12,-60.78,1,1
25.4,-10.88,2,1
32.76,-48.89,2,1
32.3,-53.62,2,1
2.92,2.92,2,1
27.09,-15.56,2,1
19.13,-10.4,1,1
25.25,-56.24,1,1
29.9,-29.09,2,1
15.82,-7.25,1,1
10.99,-75.42,1,1
27.93,-19.69,2,1
32.6,-43.15,2,1
8.02,-3.68,1,1
22.65,-7.63,2,1
19.68,-77.15,2,1
16.68,-1.6,2,1
26.77,-46.7,1,1
18.19,-68.62,1,1
21.66,-18.62,1,1
20.45,-3.87,2,1
24.68,-32.98,1,1
25.53,-37.06,1,1
31.25,-58.24,2,1
12.17,-5.25,1,1
8.02,2.32,2,1
11.97,-83.03,2,1
2.35,-78.29,1,1
21.8,-64.92,1,1
14.79,-71.94,1,1
22.69,-23.04,1,1
20.13,-14.67,1,1
0.0,0.0,0,0
0.0,0.0,0,0
10.85,-6.99,1,1
26.22,-23.38,1,1
6.61,-5.35,1,1
27.27,-27.5,1,1
11.14,-1.83,2,1
20.54,-16.68,1,1
3.59,2.38,2,1
15.57,-4.25,2,1
2.83,-3.4,1,1
23.32,-20.09,1,1
18.97,-7.07,2,1
17.44,-13.39,1,1
28.35,-31.63,1,1
22.23,-10.2,2,1
32.94,-24.7,2,1
27.96,-16.95,2,1
14.13,-10.34,1,1
30.22,-21.38,2,1
25.27,-13.52,2,1
34.01,-28.81,2,1
7.78,1.08,2,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
29.69,11.13,2,1
19.24,3.74,2,1
6.9,3.0,2,1
28.29,-0.36,1,1
24.01,-1.59,1,1
37.41,24.97,1,1
10.95,-3.0,1,1
27.28,7.23,2,1
28.2,25.49,2,1
10.95,3.0,2,1
2.86,-3.0,1,1
6.9,-3.0,1,1
14.96,-2.95,1,1
29.99,20.76,2,1
38.4,20.66,1,1
38.71,15.81,1,1
15.15,3.18,2,1
2.86,3.0,2,1
32.7,2.74,1,1
30.71,15.81,2,1
38.18,11.62,1,1
36.2,29.49,1,1
23.52,5.3,2,1
35.68,7.1,1,1
19.25,-2.58,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
6.42,5.87,2,1
28.7,28.45,2,1
24.87,25.49,2,1
26.62,17.31,1,1
21.33,22.08,2,1
37.23,29.19,2,1
9.58,8.7,2,1
2.57,3.57,2,1
2.81,-2.85,1,1
14.8,3.95,1,1
15.58,15.4,2,1
29.45,20.23,1,1
12.62,11.95,2,1
11.61,1.26,1,1
18.48,18.85,2,1
7.29,-1.75,1,1
23.76,14.0,1,1
20.85,10.53,1,1
17.87,7.11,1,1
32.57,29.49,2,1
33.42,22.8,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
15.0,8.23,2,1
26.78,24.79,1,1
27.05,20.29,1,1
24.71,33.42,1,1
18.73,16.0,2,1
8.66,-2.22,1,1
17.03,28.6,2,1
3.75,-2.91,1,1
21.0,4.23,1,1
17.3,12.15,2,1
12.85,-1.3,1,1
7.77,4.05,2,1
23.11,7.92,1,1
18.49,24.53,2,1
25.91,11.72,1,1
19.05,20.29,2,1
11.62,5.94,2,1
25.86,29.1,1,1
26.73,16.0,1,1
3.05,3.2,2,1
17.25,1.92,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
10.81,-3.92,2,1
2.61,-3.33,1,1
12.51,-16.4,2,1
7.33,-9.9,1,1
10.19,-19.67,2,1
4.24,2.48,2,1
13.31,-12.22,2,1
8.15,-0.03,2,1
6.24,-22.26,2,1
2.18,-24.45,2,1
2.45,-16.09,1,1
13.06,-7.95,2,1
6.05,-5.84,1,1
6.57,-14.13,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
45.58,-33.76,2,1
4.11,-7.18,1,1
20.79,-21.29,2,1
2.99,2.74,2,1
41.45,-31.68,2,1
39.45,-37.68,1,1
29.05,-25.45,2,1
49.71,-35.84,2,1
5.63,-15.55,1,1
8.24,-19.21,1,1
22.92,-29.37,1,1
53.84,-37.92,2,1
9.76,-3.73,2,1
27.05,-31.45,1,1
31.18,-33.53,1,1
18.79,-27.29,1,1
35.32,-35.6,1,1
10.72,-11.96,2,1
33.18,-27.53,2,1
55.97,-45.99,1,1
68.37,-52.23,1,1
12.77,-15.88,2,1
57.97,-39.99,2,1
10.14,-7.74,2,1
66.23,-44.15,2,1
16.44,-19.19,2,1
24.92,-23.37,2,1
51.84,-43.92,1,1
64.23,-50.15,1,1
62.1,-42.07,2,1
70.37,-46.23,2,1
2.99,-3.26,1,1
43.58,-39.76,1,1
37.32,-29.6,2,1
7.33,0.74,2,1
47.71,-41.84,1,1
11.56,-22.54,1,1
4.58,-11.33,1,1
60.1,-48.07,1,1
15.43,-24.5,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
73.56,-59.23,1,1
64.07,-49.87,1,1
57.75,-43.64,1,1
35.61,-21.82,1,1
68.07,-45.87,2,1
11.51,1.42,2,1
60.91,-46.76,1,1
23.17,-3.2,2,1
33.29,-11.58,2,1
10.85,-4.4,1,1
22.9,-9.31,1,1
71.23,-48.99,2,1
74.4,-52.11,2,1
61.75,-39.64,2,1
42.78,-20.93,2,1
48.26,-34.29,1,1
45.94,-24.05,2,1
51.42,-37.4,1,1
3.42,2.86,2,1
32.45,-18.7,1,1
30.24,-8.66,2,1
6.83,-3.55,1,1
27.03,-6.1,2,1
54.59,-40.52,1,1
18.78,-7.86,1,1
67.23,-52.99,1,1
70.4,-56.11,1,1
15.05,-6.13,1,1
38.78,-24.93,1,1
36.45,-14.7,2,1
80.72,-58.34,2,1
39.61,-17.82,2,1
55.42,-33.4,2,1
79.88,-65.46,1,1
49.1,-27.17,2,1
7.5,2.34,2,1
25.72,-12.21,1,1
64.91,-42.76,2,1
58.59,-36.52,2,1
15.77,0.37,2,1
83.88,-61.46,2,1
41.94,-28.05,1,1
45.1,-31.17,1,1
52.26,-30.29,2,1
19.56,-1.24,2,1
2.74,-3.09,1,1
77.56,-55.23,2,1
29.29,-15.58,1,1
76.72,-62.34,1,1
0.0,0.0,0,0
20.17,10.06,2,1
39.34,51.31,1,1
32.84,42.25,2,1
41.05,32.87,1,1
9.36,76.65,1,1
3.16,3.23,2,1
32.43,63.26,1,1
34.5,16.31,1,1
1.83,72.52,1,1
41.32,37.03,1,1
33.32,37.03,2,1
14.81,76.33,1,1
18.97,64.48,2,1
37.53,19.94,1,1
31.95,46.32,2,1
35.8,58.84,1,1
15.97,7.61,2,1
9.26,-2.07,1,1
33.05,32.87,2,1
29.69,66.4,1,1
29.78,51.18,2,1
14.64,66.72,2,1
18.64,74.72,1,1
39.15,23.78,1,1
40.33,28.77,1,1
5.4,75.64,1,1
5.16,-2.77,1,1
28.57,20.1,2,1
26.07,15.92,2,1
23.29,12.83,2,1
31.79,27.76,2,1
14.27,-0.93,1,1
7.26,3.93,2,1
40.45,46.3,1,1
32.07,11.92,1,1
29.29,8.83,1,1
22.25,71.66,1,1
21.77,2.67,1,1
27.8,54.84,2,1
18.12,0.66,1,1
26.17,6.06,1,1
37.78,55.18,1,1
26.62,69.21,1,1
10.81,68.33,2,1
30.39,23.84,2,1
12.21,5.81,2,1
41.12,42.19,1,1
25.11,58.87,2,1
6.72,68.21,2,1
22.2,61.85,2,1
27.82,3.0,2,1
7.1,-3.0,1,1
11.25,3.0,2,1
23.68,-3.0,1,1
23.68,3.0,2,1
15.39,3.0,2,1
11.25,-3.0,1,1
2.96,-3.0,1,1
19.54,3.0,2,1
2.96,3.0,2,1
19.54,-3.0,1,1
27.82,-3.0,1,1
7.1,3.0,2,1
15.39,-3.0,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
34.17,-36.57,1,1
29.26,-9.9,2,1
21.91,-70.42,2,1
17.41,-0.82,2,1
5.78,-67.53,1,1
0.72,-66.9,1,1
3.39,2.84,2,1
8.22,-75.43,2,1
34.28,-17.73,2,1
32.94,-45.67,1,1
33.74,-31.5,1,1
35.03,-58.05,2,1
3.56,-75.5,2,1
38.47,-49.3,2,1
25.54,-6.41,2,1
13.03,-74.64,2,1
12.3,-5.46,1,1
32.46,-13.86,2,1
8.42,2.03,2,1
22.89,-61.61,1,1
19.91,-64.42,1,1
21.54,-10.41,1,1
12.7,1.11,2,1
31.31,-49.49,1,1
39.66,-44.34,2,1
37.31,-53.49,2,1
21.82,-4.38,2,1
28.46,-17.86,1,1
15.52,-65.54,1,1
29.55,-65.1,2,1
3.39,-3.16,1,1
30.83,-22.76,1,1
18.65,-73.08,2,1
29.03,-54.05,1,1
8.42,-3.97,1,1
32.17,-60.89,2,1
32.62,-27.53,1,1
26.37,-58.19,1,1
37.49,-22.32,2,1
39.96,-33.18,2,1
16.92,-7.6,1,1
40.16,-39.27,2,1
10.64,-67.14,1,1
33.9,-40.66,1,1
25.26,-13.9,1,1
39.07,-28.16,2,1
25.94,-68.38,2,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
31.84,22.55,1,1
37.38,33.71,1,1
15.02,14.86,2,1
9.93,7.89,2,1
20.97,21.78,2,1
17.7,18.35,2,1
20.21,9.71,1,1
22.76,13.18,1,1
33.78,26.38,1,1
6.83,5.25,2,1
24.02,24.5,2,1
25.8,16.65,1,1
3.46,-2.87,1,1
26.66,27.65,2,1
28.3,31.46,2,1
15.1,2.97,1,1
36.43,29.78,1,1
11.34,0.59,1,1
2.94,3.36,2,1
7.96,-2.11,1,1
12.65,11.47,2,1
17.88,6.4,1,1
29.02,19.56,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
3.46,-2.88,1,1
21.47,44.09,1,1
4.35,48.09,2,1
0.82,51.18,2,1
14.69,9.47,2,1
11.41,41.9,2,1
19.0,16.71,2,1
14.58,50.37,1,1
14.63,38.99,2,1
11.06,53.47,1,1
28.62,27.59,1,1
17.76,12.32,2,1
20.5,26.82,2,1
20.51,21.67,2,1
23.07,8.3,1,1
4.0,59.66,1,1
7.6,4.94,2,1
0.47,62.76,1,1
26.49,36.91,1,1
27.76,32.44,1,1
8.29,-1.9,1,1
18.97,31.77,2,1
11.93,6.3,2,1
28.51,21.67,1,1
7.88,44.99,2,1
7.53,56.57,1,1
23.71,40.15,1,1
19.81,4.61,1,1
17.71,36.15,2,1
27.78,17.04,1,1
18.11,47.28,1,1
12.73,-0.55,1,1
25.99,12.46,1,1
2.68,3.28,2,1
15.93,2.3,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
7.9,-2.5,1,1
93.57,2.52,2,1
31.61,12.07,2,1
19.22,8.54,2,1
64.31,1.77,1,1
23.38,10.34,2,1
27.38,11.3,2,1
11.25,5.08,2,1
63.22,7.96,2,1
6.9,3.67,2,1
77.31,-0.57,1,1
41.14,11.86,2,1
46.96,4.88,1,1
54.55,9.52,2,1
72.98,0.21,1,1
3.48,-2.94,1,1
81.65,-1.34,1,1
25.27,3.48,1,1
37.64,6.18,1,1
12.58,-1.45,1,1
84.9,4.07,2,1
29.6,5.08,1,1
59.97,2.55,1,1
68.64,0.99,1,1
71.89,6.41,2,1
42.4,5.68,1,1
94.66,-3.68,1,1
33.61,6.07,1,1
36.56,12.22,2,1
2.65,3.13,2,1
58.89,8.74,2,1
45.88,11.07,2,1
67.56,7.18,2,1
85.99,-2.12,1,1
51.3,4.1,1,1
15.05,6.59,2,1
80.57,4.85,2,1
89.24,3.3,2,1
55.63,3.32,1,1
21.16,1.56,1,1
90.32,-2.9,1,1
50.21,10.29,2,1
76.23,5.63,2,1
16.82,-0.34,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
15.44,0.56,2,1
24.27,-3.67,2,1
32.95,-10.75,2,1
38.38,-30.18,1,1
40.42,-68.93,2,1
44.59,-60.07,2,1
23.83,-76.45,1,1
40.84,-41.16,1,1
46.62,-38.72,2,1
27.16,-13.08,1,1
24.81,-83.84,2,1
15.74,-6.31,1,1
29.77,-80.96,2,1
33.39,-77.65,2,1
33.71,-20.35,1,1
4.9,2.73,2,1
42.75,-64.62,2,1
4.9,-3.27,1,1
31.06,-69.85,1,1
40.26,-36.29,1,1
9.73,1.91,2,1
20.54,-87.26,2,1
20.71,-79.11,1,1
24.32,-10.03,1,1
40.69,-47.51,1,1
29.28,-7.5,2,1
30.64,-16.53,1,1
45.9,-54.35,2,1
9.73,-4.09,1,1
36.62,-73.96,2,1
37.73,-58.37,1,1
42.48,-23.66,2,1
46.92,-43.61,2,1
44.38,-28.18,2,1
16.32,-80.29,1,1
20.16,-8.43,1,1
19.98,-1.31,2,1
46.69,-49.51,2,1
39.9,-52.35,1,1
27.63,-73.35,1,1
45.76,-33.89,2,1
34.08,-66.98,1,1
36.23,-14.4,2,1
39.08,-19.38,2,1
35.64,-62.81,1,1
36.48,-25.66,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
25.55,-3.96,1,1
42.0,-9.06,1,1
8.71,2.99,2,1
8.71,-3.01,1,1
21.26,-3.53,1,1
21.26,2.47,2,1
4.05,3.01,2,1
33.68,0.58,2,1
38.35,-0.52,2,1
12.75,-3.08,1,1
29.72,1.42,2,1
29.72,-4.58,1,1
12.75,2.92,2,1
46.0,-5.06,2,1
42.36,-2.28,2,1
16.97,-3.24,1,1
16.97,2.76,2,1
33.68,-5.42,1,1
25.55,2.04,2,1
4.18,-2.99,1,1
38.04,-7.17,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
36.7,10.55,1,1
44.24,35.2,2,1
31.49,15.16,2,1
23.87,10.39,2,1
2.57,3.14,2,1
12.56,-1.52,1,1
3.39,-2.94,1,1
43.73,47.24,1,1
35.24,18.22,2,1
52.63,36.55,1,1
46.94,19.58,1,1
38.58,21.25,2,1
53.18,30.9,1,1
35.16,44.01,2,1
41.19,37.84,2,1
38.3,40.69,2,1
28.79,4.93,1,1
40.73,50.56,1,1
31.94,52.75,2,1
49.87,23.01,1,1
43.94,16.65,1,1
49.8,40.83,1,1
8.05,-2.44,1,1
41.49,24.14,2,1
32.36,8.18,1,1
28.36,12.18,2,1
21.01,1.0,1,1
45.18,30.9,2,1
20.03,8.36,2,1
32.66,47.24,2,1
11.66,4.78,2,1
16.82,-0.56,1,1
7.2,3.75,2,1
44.47,26.92,2,1
15.98,6.58,2,1
40.52,13.61,1,1
25.0,2.85,1,1
52.38,26.66,1,1
46.62,44.42,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
23.24,3.0,2,1
19.17,-3.0,1,1
44.0,-2.89,2,1
6.97,-3.0,1,1
47.09,-5.67,2,1
36.09,-4.52,1,1
40.35,-0.75,2,1
15.1,-3.0,1,1
11.04,3.0,2,1
42.69,-9.36,1,1
23.24,-3.0,1,1
36.75,1.99,2,1
27.3,-3.0,1,1
51.58,-6.84,2,1
31.61,2.84,2,1
46.31,-12.01,1,1
2.9,3.0,2,1
27.3,3.0,2,1
39.6,-6.52,1,1
31.61,-3.16,1,1
2.9,-3.0,1,1
11.04,-3.0,1,1
55.02,-12.68,1,1
59.03,-11.89,1,1
15.1,3.0,2,1
19.17,3.0,2,1
55.94,-6.16,2,1
6.97,3.0,2,1
50.86,-12.81,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
22.33,26.97,2,1
20.96,5.08,1,1
12.79,-0.69,1,1
2.69,3.26,2,1
12.05,7.06,2,1
29.99,22.05,1,1
29.13,17.44,1,1
3.47,-2.88,1,1
9.47,49.33,2,1
23.47,45.91,1,1
20.28,17.13,2,1
30.33,26.97,1,1
17.47,39.91,2,1
28.72,37.43,1,1
26.59,41.88,1,1
12.11,46.21,2,1
29.98,31.66,1,1
24.24,8.76,1,1
21.46,32.07,2,1
15.85,9.94,2,1
18.95,12.78,2,1
7.65,4.83,2,1
8.31,-1.96,1,1
19.76,35.7,2,1
20.76,49.1,1,1
18.11,52.21,1,1
14.76,43.1,2,1
27.21,12.9,1,1
17.08,2.75,1,1
21.99,22.05,2,1
15.47,55.33,1,1
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
0.0,0.0,0,0
